experience,country,education,languages,frameworks,company_size,salary_usd,num_languages,num_frameworks,salary_usd_before_cap
27,India,Bachelors,"PHP, Python",Unknown,201-1000,109302.0,2,1,109302.0
33,Germany,Bachelors,"C#, Go",Unknown,1-10,140159.0,2,1,140159.0
40,India,Masters,"Python, Ruby","Angular, ASP.NET",11-50,131393.0,2,2,131393.0
30,USA,Masters,"Go, Rust","Ruby on Rails, Spring",11-50,219279.0,2,2,219279.0
25,Brazil,Bachelors,Unknown,"ASP.NET, Flask",1-10,121270.0,1,2,121270.0
33,Japan,Bachelors,"C++, Python","Express, Vue",201-1000,148578.0,2,2,148578.0
4,India,Bachelors,Java,"Express, Laravel",11-50,27229.0,1,2,27229.0
20,USA,High School,"Go, Ruby","Ruby on Rails, Vue",1-10,119535.0,2,2,119535.0
36,UK,Bachelors,"C#, Python",Angular,1-10,154062.0,2,1,154062.0
15,Japan,Masters,"PHP, Python","ASP.NET, Laravel",11-50,99036.0,2,2,99036.0
14,India,Unknown,"JavaScript, Python","Django, React",5000+,98208.0,2,2,98208.0
15,USA,Bachelors,"C#, JavaScript","React, Spring",1001-5000,122223.0,2,2,122223.0
17,USA,Bachelors,"C++, Go","Express, Flask",1001-5000,165579.0,2,2,165579.0
35,UK,Masters,"C++, Go","React, Ruby on Rails",11-50,171521.0,2,2,171521.0
2,France,Masters,"C#, Swift","ASP.NET, Django",1001-5000,54420.0,2,2,54420.0
15,USA,High School,"C++, Ruby","ASP.NET, Laravel",11-50,137835.0,2,2,137835.0
29,USA,Bachelors,"JavaScript, Swift",React,201-1000,184984.0,2,1,184984.0
8,USA,Some College,JavaScript,"Django, React",1001-5000,99022.0,1,2,99022.0
20,India,Some College,"Go, Ruby","ASP.NET, Flask",11-50,89954.0,2,2,89954.0
14,UK,Masters,"C++, Python","Django, Ruby on Rails",1-10,113475.0,2,2,113475.0
20,Germany,High School,"PHP, Python","Spring, Vue",1001-5000,69044.0,2,2,69044.0
36,India,PhD,"C#, Ruby","Express, Vue",201-1000,133422.0,2,2,133422.0
40,USA,Bachelors,"Ruby, Swift","Flask, Laravel",5000+,243890.0,2,2,243890.0
36,UK,Masters,"Python, Ruby","Ruby on Rails, Vue",5000+,226313.0,2,2,226313.0
22,India,Bachelors,"JavaScript, Ruby","Angular, Flask",5000+,84038.0,2,2,84038.0
38,USA,Masters,"C++, JavaScript","Angular, Flask",201-1000,232790.0,2,2,232790.0
20,USA,Some College,"Rust, Swift","Ruby on Rails, Spring",201-1000,127466.0,2,2,127466.0
20,USA,Masters,"Java, Swift","Django, React",5000+,139471.0,2,2,139471.0
37,Germany,Masters,"Java, Ruby","Ruby on Rails, Vue",5000+,199691.0,2,2,199691.0
14,India,Bachelors,"JavaScript, Swift",Django,1001-5000,47640.0,2,1,47640.0
34,UK,Bachelors,"Java, Python","Angular, Ruby on Rails",11-50,168814.0,2,2,168814.0
25,India,High School,"JavaScript, PHP","ASP.NET, Laravel",5000+,121278.0,2,2,121278.0
1,USA,Masters,C++,Unknown,11-50,103577.0,1,1,103577.0
4,Canada,Bachelors,"PHP, Python","Flask, Ruby on Rails",201-1000,69942.0,2,2,69942.0
20,USA,Masters,"Java, Ruby","Angular, Django",1-10,148458.0,2,2,148458.0
40,Japan,Bachelors,"Go, Swift",Unknown,1-10,182510.0,2,1,182510.0
27,USA,Bachelors,"Python, Ruby","ASP.NET, Django",1001-5000,163775.0,2,2,163775.0
25,Australia,Some College,Go,"Laravel, Ruby on Rails",1-10,114219.0,1,2,114219.0
33,Germany,Bachelors,"Python, Ruby","Flask, React",5000+,152922.0,2,2,152922.0
27,Canada,Bachelors,Unknown,"React, Spring",1001-5000,166441.0,1,2,166441.0
6,Canada,Bachelors,Rust,"Laravel, Vue",5000+,78495.0,1,2,78495.0
32,India,Some College,Unknown,"Flask, Ruby on Rails",11-50,116940.0,1,2,116940.0
32,Singapore,Masters,Unknown,"Django, Spring",1-10,129488.0,1,2,129488.0
19,USA,Some College,"Python, Swift","Laravel, Vue",1001-5000,161378.0,2,2,161378.0
13,Japan,Bachelors,"Java, Python","Ruby on Rails, Spring",11-50,90677.0,2,2,90677.0
21,USA,Masters,"C#, Go","Angular, Django",1-10,148207.0,2,2,148207.0
6,Australia,Masters,"PHP, Ruby",Laravel,1-10,63339.0,2,1,63339.0
20,USA,Unknown,"C#, JavaScript","ASP.NET, Django",11-50,137148.0,2,2,137148.0
10,USA,Bachelors,"C++, PHP","Spring, Vue",11-50,96617.0,2,2,96617.0
36,USA,Bachelors,"Ruby, Rust","Express, React",11-50,190991.0,2,2,190991.0
3,Australia,Bachelors,"C#, Swift","Angular, Flask",51-200,60493.0,2,2,60493.0
34,India,High School,"JavaScript, PHP","Django, Vue",5000+,118689.0,2,2,118689.0
24,USA,Masters,"Python, Ruby","Flask, React",1-10,205000.0,2,2,205000.0
39,UK,Bachelors,"Java, Ruby","Angular, React",11-50,204012.0,2,2,204012.0
11,USA,PhD,"C++, Python","React, Ruby on Rails",1-10,165356.0,2,2,165356.0
3,Brazil,Bachelors,"C++, Rust","Django, Express",5000+,59741.0,2,2,59741.0
30,USA,Masters,"Rust, Swift","React, Vue",11-50,171146.0,2,2,171146.0
6,India,Bachelors,"C++, PHP",Spring,1001-5000,37826.0,2,1,37826.0
20,USA,PhD,"Go, Java","Django, Express",5000+,218028.0,2,2,218028.0
20,USA,Masters,PHP,"Ruby on Rails, Spring",1001-5000,141294.0,1,2,141294.0
20,Japan,Unknown,"Java, PHP","ASP.NET, Spring",5000+,139907.0,2,2,139907.0
37,UK,Bachelors,"C++, Ruby","Angular, Ruby on Rails",51-200,145218.0,2,2,145218.0
5,Brazil,Masters,"C++, Swift","Angular, ASP.NET",11-50,71289.0,2,2,71289.0
9,Australia,Masters,"C++, Swift","Laravel, Ruby on Rails",5000+,103601.0,2,2,103601.0
14,USA,Bachelors,"C++, Rust",Unknown,1-10,141768.0,2,1,141768.0
27,Germany,Masters,Unknown,"ASP.NET, Express",11-50,175667.0,1,2,175667.0
5,USA,Bachelors,"PHP, Ruby","ASP.NET, Ruby on Rails",5000+,142457.0,2,2,142457.0
10,Singapore,Bachelors,"C#, Ruby","Flask, Laravel",1-10,79379.0,2,2,79379.0
10,Germany,Bachelors,Python,Django,5000+,86490.0,1,1,86490.0
26,UK,Masters,"Go, Python",Vue,5000+,175881.0,2,1,175881.0
30,India,Masters,Unknown,"Spring, Vue",1-10,137804.0,1,2,137804.0
26,Singapore,Masters,"Python, Rust","Laravel, Ruby on Rails",51-200,120142.0,2,2,120142.0
22,India,High School,"C++, Java","Laravel, Ruby on Rails",1001-5000,87900.0,2,2,87900.0
13,Japan,Unknown,Unknown,"Express, Vue",51-200,96390.0,1,2,96390.0
21,India,Bachelors,"C++, Java","Angular, Spring",11-50,70339.0,2,2,70339.0
20,Japan,Masters,"Java, Ruby","Express, Ruby on Rails",1-10,50726.0,2,2,50726.0
35,USA,Bachelors,"Java, Swift","Ruby on Rails, Vue",5000+,217897.0,2,2,217897.0
34,Australia,Bachelors,"Java, PHP","ASP.NET, Ruby on Rails",201-1000,135158.0,2,2,135158.0
10,USA,Unknown,"Java, Python","Laravel, Ruby on Rails",1001-5000,128161.0,2,2,128161.0
24,Germany,Masters,"C++, Go","React, Ruby on Rails",201-1000,157274.0,2,2,157274.0
18,USA,High School,"C++, Java","Django, React",51-200,143239.0,2,2,143239.0
1,Japan,Bachelors,"JavaScript, Python","Angular, Ruby on Rails",1001-5000,56541.0,2,2,56541.0
16,Singapore,Bachelors,"C#, Go","Ruby on Rails, Spring",201-1000,112085.0,2,2,112085.0
35,USA,Bachelors,"Java, Ruby","Django, Flask",201-1000,229971.0,2,2,229971.0
33,Germany,Bachelors,Unknown,"Django, Flask",51-200,156502.0,1,2,156502.0
31,USA,Bachelors,"C++, Ruby","Express, React",1-10,214885.0,2,2,214885.0
20,France,Masters,"C++, PHP","ASP.NET, Flask",51-200,183344.0,2,2,183344.0
39,USA,Masters,"Go, Rust","Spring, Vue",5000+,266164.0,2,2,272907.0
20,Canada,Bachelors,"Go, Python","Angular, Express",5000+,201500.0,2,2,201500.0
20,USA,Bachelors,"Java, Swift",Laravel,11-50,158812.0,2,1,158812.0
14,India,High School,"C#, Go","Flask, Vue",1001-5000,47635.0,2,2,47635.0
7,USA,Bachelors,"C++, Swift",Unknown,1001-5000,95866.0,2,1,95866.0
9,UK,PhD,"Python, Swift","Laravel, Spring",201-1000,92033.0,2,2,92033.0
22,Australia,Bachelors,"C#, Python","Laravel, React",11-50,135930.0,2,2,135930.0
23,USA,Masters,"Go, Python","Express, Ruby on Rails",1001-5000,168465.0,2,2,168465.0
12,USA,Masters,"C#, Swift",Unknown,11-50,120790.0,2,1,120790.0
40,UK,Masters,"JavaScript, Ruby","ASP.NET, Laravel",11-50,190896.0,2,2,190896.0
24,Canada,Masters,"Java, Python","ASP.NET, Express",1-10,133222.0,2,2,133222.0
20,USA,Bachelors,"C#, Go","Ruby on Rails, Spring",51-200,148408.0,2,2,148408.0
34,USA,Bachelors,JavaScript,"Express, Flask",11-50,224392.0,1,2,224392.0
23,Germany,Some College,"Java, Ruby","Angular, Django",201-1000,103317.0,2,2,103317.0
3,Australia,Some College,"C++, PHP","ASP.NET, Django",1001-5000,61483.0,2,2,61483.0
0,USA,Bachelors,"Go, Java","ASP.NET, Express",1-10,72975.0,2,2,72975.0
33,UK,Masters,"JavaScript, Swift","Django, Express",11-50,179723.0,2,2,179723.0
22,USA,Some College,Unknown,"Django, Laravel",51-200,126283.0,1,2,126283.0
7,USA,Bachelors,"PHP, Rust","Angular, Express",1001-5000,102414.0,2,2,102414.0
37,India,Unknown,"Python, Swift","ASP.NET, React",5000+,137640.0,2,2,137640.0
5,UK,Masters,"JavaScript, Ruby","ASP.NET, Flask",201-1000,81190.0,2,2,81190.0
24,Canada,Bachelors,"C++, JavaScript","Angular, Express",5000+,155519.0,2,2,155519.0
21,Germany,Bachelors,"Go, JavaScript","Flask, Laravel",1-10,127813.0,2,2,127813.0
27,USA,Masters,"C#, C++","Express, Vue",11-50,184452.0,2,2,184452.0
18,UK,Masters,"C++, Go","React, Ruby on Rails",1001-5000,109243.0,2,2,109243.0
36,UK,Bachelors,PHP,"Django, Spring",1-10,169088.0,1,2,169088.0
29,India,Bachelors,"Java, Ruby","Express, Vue",1-10,104552.0,2,2,104552.0
39,USA,Bachelors,"C#, C++",Unknown,5000+,264176.0,2,1,264176.0
17,Brazil,Bachelors,"Ruby, Rust","Laravel, Spring",5000+,125341.0,2,2,125341.0
20,France,Bachelors,"Go, Java","Express, React",11-50,86192.0,2,2,86192.0
32,USA,Bachelors,"PHP, Rust",Express,51-200,191336.0,2,1,191336.0
39,USA,Bachelors,"Java, Python","Angular, React",5000+,194853.0,2,2,194853.0
31,Japan,Unknown,"Go, PHP","Django, React",1001-5000,135677.0,2,2,135677.0
17,USA,Bachelors,"Ruby, Rust","ASP.NET, Ruby on Rails",11-50,121727.0,2,2,121727.0
6,USA,Bachelors,"C++, Go","Angular, Laravel",201-1000,102770.0,2,2,102770.0
37,USA,Bachelors,"C++, Java",Unknown,1-10,178851.0,2,1,178851.0
20,France,Bachelors,"JavaScript, PHP",Unknown,201-1000,122576.0,2,1,122576.0
36,Germany,Bachelors,"C#, Java","ASP.NET, Ruby on Rails",51-200,195294.0,2,2,195294.0
17,USA,Bachelors,Rust,Unknown,51-200,166362.0,1,1,166362.0
27,Germany,Bachelors,"JavaScript, PHP","Laravel, Ruby on Rails",1-10,115753.0,2,2,115753.0
40,Germany,Some College,"Go, Python",Ruby on Rails,1-10,203062.0,2,1,203062.0
20,USA,Masters,"Java, PHP",Ruby on Rails,11-50,243069.0,2,1,243069.0
15,USA,Bachelors,"Python, Swift",Unknown,51-200,150838.0,2,1,150838.0
23,UK,Unknown,"Java, PHP","Angular, React",1001-5000,140171.0,2,2,140171.0
13,Japan,Masters,"C#, Ruby","Express, Spring",11-50,115705.0,2,2,115705.0
1,India,Masters,"Java, Rust","Flask, Ruby on Rails",1-10,29494.0,2,2,29494.0
25,France,High School,Go,"Django, Spring",11-50,144132.0,1,2,144132.0
0,Australia,High School,Ruby,Laravel,5000+,69263.0,1,1,69263.0
40,UK,Bachelors,"C++, PHP",ASP.NET,1-10,211734.0,2,1,211734.0
8,France,Masters,Unknown,"Laravel, Ruby on Rails",11-50,75172.0,1,2,75172.0
21,France,Some College,Unknown,"Express, Flask",51-200,100640.0,1,2,100640.0
8,India,PhD,"C#, JavaScript","ASP.NET, Vue",201-1000,58072.0,2,2,58072.0
25,Canada,Bachelors,"PHP, Swift","Flask, Vue",11-50,110994.0,2,2,110994.0
30,France,Bachelors,"Go, Swift",Spring,1001-5000,137009.0,2,1,137009.0
17,USA,Bachelors,Unknown,"Express, Ruby on Rails",5000+,152564.0,1,2,152564.0
20,UK,Masters,"C#, Swift","React, Ruby on Rails",11-50,130885.0,2,2,130885.0
20,USA,Bachelors,"Java, Swift","Angular, Spring",201-1000,175550.0,2,2,175550.0
18,Germany,PhD,"Ruby, Rust","Flask, Ruby on Rails",51-200,119873.0,2,2,119873.0
2,USA,Bachelors,"JavaScript, Python","React, Ruby on Rails",5000+,121272.0,2,2,121272.0
20,USA,Masters,"JavaScript, Ruby","Angular, Flask",11-50,161175.0,2,2,161175.0
2,Singapore,Masters,"Ruby, Swift","Express, Ruby on Rails",11-50,54029.0,2,2,54029.0
21,USA,Bachelors,"C++, Rust","Ruby on Rails, Spring",201-1000,130067.0,2,2,130067.0
1,Canada,Some College,"Python, Swift","Flask, Vue",201-1000,65123.0,2,2,65123.0
20,UK,Bachelors,"Java, Rust",Unknown,11-50,86096.0,2,1,86096.0
26,USA,Bachelors,"Java, Python",Unknown,1-10,161157.0,2,1,161157.0
3,Germany,Masters,C#,"Django, Express",1001-5000,82750.0,1,2,82750.0
16,UK,Bachelors,"PHP, Rust","Angular, ASP.NET",1001-5000,90856.0,2,2,90856.0
9,Canada,Some College,"JavaScript, Ruby","Angular, Ruby on Rails",201-1000,103713.0,2,2,103713.0
9,France,Unknown,Unknown,"Express, Flask",1-10,79886.0,1,2,79886.0
9,USA,Masters,Unknown,"ASP.NET, Flask",5000+,137534.0,1,2,137534.0
20,Canada,Bachelors,Python,"Flask, Vue",1001-5000,115341.0,1,2,115341.0
16,Canada,Bachelors,"C++, Python","Express, Spring",1001-5000,105273.0,2,2,105273.0
17,UK,Bachelors,"C#, Java","Django, Flask",1001-5000,97037.0,2,2,97037.0
15,France,Masters,"Go, Rust","Express, Ruby on Rails",201-1000,124357.0,2,2,124357.0
33,USA,Masters,"JavaScript, PHP",React,201-1000,168734.0,2,1,168734.0
24,Canada,Bachelors,"Ruby, Swift","Angular, Spring",201-1000,147935.0,2,2,147935.0
12,USA,Masters,"Ruby, Swift","Flask, Ruby on Rails",5000+,156126.0,2,2,156126.0
11,India,Bachelors,"Java, JavaScript","Django, Vue",5000+,67123.0,2,2,67123.0
33,USA,Bachelors,"C#, Ruby",Unknown,11-50,162316.0,2,1,162316.0
20,India,Some College,Ruby,"Express, React",11-50,15216.0,1,2,15216.0
8,Singapore,Some College,"C++, Java","Angular, Flask",5000+,84609.0,2,2,84609.0
22,India,Bachelors,"Go, Swift","ASP.NET, Ruby on Rails",5000+,85880.0,2,2,85880.0
14,USA,Bachelors,"C#, Java","Angular, Vue",11-50,138540.0,2,2,138540.0
5,India,Some College,"C#, C++","Django, Vue",5000+,51082.0,2,2,51082.0
38,USA,Some College,"Java, Swift","ASP.NET, Express",51-200,236324.0,2,2,236324.0
9,India,Unknown,"Java, JavaScript","Angular, React",1001-5000,56711.0,2,2,56711.0
7,USA,Masters,Rust,"Express, Laravel",11-50,100044.0,1,2,100044.0
37,Canada,Bachelors,"PHP, Swift","Laravel, Ruby on Rails",1001-5000,181464.0,2,2,181464.0
32,Japan,Unknown,"JavaScript, Python","ASP.NET, Vue",1001-5000,134532.0,2,2,134532.0
24,Canada,Bachelors,"C++, Java","Laravel, Spring",201-1000,126706.0,2,2,126706.0
29,Brazil,Bachelors,C#,"Flask, React",1-10,155771.0,1,2,155771.0
38,Japan,PhD,"C++, Ruby","Angular, React",1001-5000,202412.0,2,2,202412.0
26,USA,PhD,"Rust, Swift","Express, Spring",11-50,164150.0,2,2,164150.0
25,USA,Bachelors,"Go, Swift","Express, Laravel",11-50,160607.0,2,2,160607.0
35,UK,Masters,"C#, Java","React, Ruby on Rails",11-50,147438.0,2,2,147438.0
18,Germany,Bachelors,"Java, JavaScript","Django, Vue",1001-5000,121152.0,2,2,121152.0
10,USA,PhD,"Ruby, Rust","React, Ruby on Rails",1-10,139317.0,2,2,139317.0
22,USA,Bachelors,"Go, Java","Django, Flask",1-10,141655.0,2,2,141655.0
35,Germany,Bachelors,"PHP, Ruby","React, Vue",5000+,200123.0,2,2,200123.0
38,USA,Bachelors,"Java, Rust","Angular, React",5000+,251308.0,2,2,251308.0
5,Canada,Masters,"Python, Ruby","Django, Vue",5000+,91580.0,2,2,91580.0
30,Germany,Bachelors,"Python, Swift","Express, React",51-200,175408.0,2,2,175408.0
16,USA,Masters,"JavaScript, Python","Angular, Spring",1-10,121924.0,2,2,121924.0
7,France,Bachelors,"PHP, Swift","Django, Spring",5000+,79634.0,2,2,79634.0
19,Germany,Unknown,"Go, Ruby","ASP.NET, Spring",5000+,159709.0,2,2,159709.0
15,India,Bachelors,C++,"ASP.NET, Flask",5000+,76449.0,1,2,76449.0
0,Japan,Masters,"Go, PHP","Django, Spring",11-50,50444.0,2,2,50444.0
15,Australia,Masters,Rust,"Express, Vue",201-1000,93233.0,1,2,93233.0
34,Germany,Some College,"C++, Rust",Unknown,1-10,144490.0,2,1,144490.0
34,Australia,Some College,"Ruby, Swift","Angular, React",1001-5000,164320.0,2,2,164320.0
5,USA,Some College,"Go, Java","Laravel, Spring",1001-5000,89166.0,2,2,89166.0
33,USA,Bachelors,"C++, Python","Angular, Express",1001-5000,184813.0,2,2,184813.0
32,USA,Masters,Unknown,Unknown,5000+,266164.0,1,1,1470300.0
9,USA,Bachelors,"Java, Swift","Django, Flask",1-10,103200.0,2,2,103200.0
39,France,Bachelors,"Python, Swift","Express, React",11-50,145317.0,2,2,145317.0
10,USA,Masters,"JavaScript, Python","Laravel, Spring",201-1000,126835.0,2,2,126835.0
20,UK,Bachelors,Rust,"Flask, React",5000+,74345.0,1,2,74345.0
8,UK,Bachelors,JavaScript,"Flask, Spring",5000+,104480.0,1,2,104480.0
13,USA,Masters,"C#, Java","ASP.NET, Ruby on Rails",11-50,154961.0,2,2,154961.0
29,USA,Unknown,"Java, Python","ASP.NET, Django",11-50,167777.0,2,2,167777.0
23,USA,Bachelors,"C++, Swift","Laravel, React",51-200,186858.0,2,2,186858.0
18,USA,Unknown,Unknown,Vue,11-50,166024.0,1,1,166024.0
11,Germany,Bachelors,"Go, Java","Express, Ruby on Rails",5000+,123363.0,2,2,123363.0
2,Germany,Bachelors,"Ruby, Rust","Angular, Ruby on Rails",11-50,57167.0,2,2,57167.0
20,USA,Bachelors,Rust,"Ruby on Rails, Vue",201-1000,154570.0,1,2,154570.0
20,USA,Bachelors,"Java, Python","ASP.NET, Express",1001-5000,204235.0,2,2,204235.0
26,USA,Unknown,"C++, Python",Flask,1001-5000,147948.0,2,1,147948.0
16,USA,Bachelors,"C#, Python","Angular, Express",201-1000,136902.0,2,2,136902.0
19,Canada,PhD,"C++, PHP",Unknown,11-50,115297.0,2,1,115297.0
38,Canada,High School,"C++, Rust","Angular, Laravel",201-1000,200003.0,2,2,200003.0
18,Canada,Bachelors,Rust,"ASP.NET, Laravel",201-1000,126745.0,1,2,126745.0
3,USA,Bachelors,"JavaScript, Python",Unknown,11-50,102543.0,2,1,102543.0
8,UK,Some College,"JavaScript, PHP","Django, Spring",51-200,88655.0,2,2,88655.0
28,USA,Bachelors,"Ruby, Rust","Django, Spring",1001-5000,172484.0,2,2,172484.0
13,Canada,Masters,"Rust, Swift","Express, Ruby on Rails",5000+,102086.0,2,2,102086.0
34,Brazil,Bachelors,Unknown,"React, Vue",51-200,170887.0,1,2,170887.0
29,USA,Masters,"JavaScript, Ruby","Spring, Vue",51-200,183539.0,2,2,183539.0
20,Germany,PhD,"Python, Ruby",React,5000+,165483.0,2,1,165483.0
14,USA,Masters,"Python, Rust","React, Ruby on Rails",51-200,154948.0,2,2,154948.0
10,India,Bachelors,Unknown,Spring,1-10,39085.0,1,1,39085.0
23,USA,Unknown,"C#, JavaScript","Ruby on Rails, Vue",1001-5000,149890.0,2,2,149890.0
15,Singapore,Masters,"Java, Ruby","ASP.NET, Spring",1-10,124198.0,2,2,124198.0
23,USA,Some College,"PHP, Python","Angular, ASP.NET",5000+,182612.0,2,2,182612.0
34,USA,High School,"Ruby, Swift","Django, Express",1001-5000,181498.0,2,2,181498.0
13,UK,Bachelors,Unknown,"ASP.NET, Flask",11-50,116400.0,1,2,116400.0
4,India,PhD,"JavaScript, PHP","Angular, Laravel",5000+,62968.0,2,2,62968.0
20,UK,High School,"JavaScript, Python","Django, Laravel",51-200,67639.0,2,2,67639.0
6,USA,Masters,"Go, Swift","ASP.NET, React",51-200,139360.0,2,2,139360.0
17,France,Bachelors,"C++, Swift","Express, Spring",11-50,89053.0,2,2,89053.0
25,Canada,Bachelors,"Python, Swift","ASP.NET, Express",51-200,128649.0,2,2,128649.0
13,USA,Bachelors,"JavaScript, Ruby","ASP.NET, Ruby on Rails",201-1000,128288.0,2,2,128288.0
38,USA,High School,Unknown,"ASP.NET, Laravel",1001-5000,238459.0,1,2,238459.0
11,USA,Some College,"PHP, Python","ASP.NET, Django",1-10,109614.0,2,2,109614.0
15,Germany,Masters,"Java, Rust",Spring,1-10,105710.0,2,1,105710.0
3,USA,Masters,"Python, Rust","Express, Laravel",51-200,112103.0,2,2,112103.0
12,USA,Masters,Unknown,ASP.NET,1001-5000,117254.0,1,1,117254.0
18,USA,Some College,"Java, PHP",Unknown,1-10,166430.0,2,1,166430.0
35,Germany,Some College,"C++, Go","Django, Laravel",201-1000,177050.0,2,2,177050.0
22,UK,Masters,"JavaScript, PHP","Flask, React",201-1000,144167.0,2,2,144167.0
0,USA,Bachelors,"PHP, Python",Flask,1-10,89938.0,2,1,89938.0
5,USA,Bachelors,"JavaScript, Swift","Django, Laravel",1001-5000,109122.0,2,2,109122.0
19,USA,Bachelors,Unknown,Unknown,1001-5000,125473.0,1,1,125473.0
3,Germany,High School,"JavaScript, Swift","React, Spring",5000+,85080.0,2,2,85080.0
25,Canada,Masters,Go,"Django, React",11-50,153933.0,1,2,153933.0
16,USA,Masters,"PHP, Rust","Express, React",1001-5000,149000.0,2,2,149000.0
36,Australia,Masters,"PHP, Python",Spring,201-1000,163414.0,2,1,163414.0
33,Australia,Masters,"PHP, Swift","Angular, Django",201-1000,136662.0,2,2,136662.0
4,USA,Bachelors,"Python, Rust","Angular, Flask",1-10,105549.0,2,2,105549.0
20,USA,Bachelors,"Ruby, Rust","Flask, Laravel",1-10,176220.0,2,2,176220.0
20,USA,Masters,"Ruby, Swift",Unknown,51-200,239174.0,2,1,239174.0
15,India,Bachelors,"JavaScript, Rust","Django, Ruby on Rails",201-1000,48031.0,2,2,48031.0
38,Singapore,Bachelors,PHP,"React, Vue",1001-5000,138070.0,1,2,138070.0
33,USA,Masters,"Python, Rust","Flask, Laravel",1-10,189595.0,2,2,189595.0
24,India,Masters,"JavaScript, Rust","Flask, Spring",51-200,79093.0,2,2,79093.0
13,India,Bachelors,"C++, PHP","Angular, Express",5000+,56118.0,2,2,56118.0
3,USA,Bachelors,Unknown,"ASP.NET, Ruby on Rails",11-50,95740.0,1,2,95740.0
33,Germany,Masters,"C#, Swift","Angular, Laravel",1-10,167039.0,2,2,167039.0
11,Australia,Bachelors,Ruby,"Express, Ruby on Rails",51-200,89822.0,1,2,89822.0
39,USA,Masters,"JavaScript, Ruby","Angular, Laravel",1001-5000,228518.0,2,2,228518.0
0,USA,Bachelors,"PHP, Swift","Angular, Spring",1-10,106310.0,2,2,106310.0
29,Canada,Masters,Ruby,"Flask, Laravel",11-50,132749.0,1,2,132749.0
8,Australia,Bachelors,Unknown,Unknown,1-10,86455.0,1,1,86455.0
39,USA,Bachelors,"PHP, Python","ASP.NET, Flask",11-50,178226.0,2,2,178226.0
4,India,Masters,"C++, Java","Django, Ruby on Rails",1-10,30107.0,2,2,30107.0
2,USA,Bachelors,"C#, Python","Laravel, React",1-10,78091.0,2,2,78091.0
33,Canada,Masters,"JavaScript, PHP","Django, React",201-1000,185059.0,2,2,185059.0
34,Germany,Masters,"Python, Ruby","Express, Vue",201-1000,159949.0,2,2,159949.0
27,USA,Bachelors,"Go, PHP","Laravel, Ruby on Rails",11-50,161162.0,2,2,161162.0
40,Germany,Some College,"Java, Swift","Express, Laravel",5000+,159716.0,2,2,159716.0
39,USA,Bachelors,C#,"ASP.NET, Spring",11-50,187961.0,1,2,187961.0
2,Australia,Bachelors,"PHP, Ruby","ASP.NET, Express",11-50,46625.0,2,2,46625.0
5,UK,Masters,"C++, Python","Spring, Vue",1001-5000,68523.0,2,2,68523.0
1,USA,High School,"C#, Python","Django, Vue",5000+,103896.0,2,2,103896.0
16,France,Unknown,"C++, Python","Angular, React",201-1000,114163.0,2,2,114163.0
13,USA,Masters,"PHP, Ruby","ASP.NET, Express",51-200,155214.0,2,2,155214.0
20,Germany,Bachelors,"C++, JavaScript","Angular, Ruby on Rails",11-50,180922.0,2,2,180922.0
2,USA,Bachelors,"C#, JavaScript","Angular, Spring",5000+,103955.0,2,2,103955.0
15,Australia,Masters,"C#, Java","Django, Spring",1001-5000,95696.0,2,2,95696.0
